sample_index,sample_id,source_index,role
3789,ODH_charity_0616:row:3789,21010,u0
3790,ODH_charity_0616:row:3790,21011,validation
3791,ODH_charity_0616:row:3791,21012,u0
3792,ODH_charity_0616:row:3792,21013,u0
3793,ODH_charity_0616:row:3793,21014,u0
3794,ODH_charity_0616:row:3794,21015,u0
3795,ODH_charity_0616:row:3795,21018,u0
3796,ODH_charity_0616:row:3796,21019,u0
3797,ODH_charity_0616:row:3797,21028,u0
3798,ODH_charity_0616:row:3798,21036,u0
3799,ODH_charity_0616:row:3799,21038,u0
3800,ODH_charity_0616:row:3800,21039,u0
3801,ODH_charity_0616:row:3801,21046,u0
3802,ODH_charity_0616:row:3802,21047,u0
3803,ODH_charity_0616:row:3803,21063,u0
3804,ODH_charity_0616:row:3804,21064,u0
3805,ODH_charity_0616:row:3805,21072,u0
3806,ODH_charity_0616:row:3806,21073,u0
3807,ODH_charity_0616:row:3807,21080,validation
3808,ODH_charity_0616:row:3808,21081,u0
3809,ODH_charity_0616:row:3809,21095,u0
3810,ODH_charity_0616:row:3810,21098,u0
3811,ODH_charity_0616:row:3811,21099,u0
3812,ODH_charity_0616:row:3812,21100,u0
3813,ODH_charity_0616:row:3813,21111,validation
3814,ODH_charity_0616:row:3814,21112,u0
3815,ODH_charity_0616:row:3815,21113,u0
3816,ODH_charity_0616:row:3816,21114,u0
3817,ODH_charity_0616:row:3817,21130,l0
3818,ODH_charity_0616:row:3818,21131,u0
3819,ODH_charity_0616:row:3819,21132,u0
3820,ODH_charity_0616:row:3820,21133,u0
3821,ODH_charity_0616:row:3821,21136,u0
3822,ODH_charity_0616:row:3822,21137,u0
3823,ODH_charity_0616:row:3823,21142,u0
3824,ODH_charity_0616:row:3824,21143,u0
3825,ODH_charity_0616:row:3825,21144,u0
3826,ODH_charity_0616:row:3826,21146,u0
3827,ODH_charity_0616:row:3827,21151,l0
3828,ODH_charity_0616:row:3828,21152,u0
3829,ODH_charity_0616:row:3829,21155,test
3830,ODH_charity_0616:row:3830,21156,u0
3831,ODH_charity_0616:row:3831,21161,u0
3832,ODH_charity_0616:row:3832,21162,u0
3833,ODH_charity_0616:row:3833,21170,u0
3834,ODH_charity_0616:row:3834,21171,u0
3835,ODH_charity_0616:row:3835,21172,u0
3836,ODH_charity_0616:row:3836,21173,l0
3837,ODH_charity_0616:row:3837,21174,u0
3838,ODH_charity_0616:row:3838,21182,u0
3839,ODH_charity_0616:row:3839,21185,u0
3840,ODH_charity_0616:row:3840,21186,u0
3841,ODH_charity_0616:row:3841,21191,l0
3842,ODH_charity_0616:row:3842,21198,u0
3843,ODH_charity_0616:row:3843,21203,u0
3844,ODH_charity_0616:row:3844,21204,u0
3845,ODH_charity_0616:row:3845,21205,u0
3846,ODH_charity_0616:row:3846,21206,u0
3847,ODH_charity_0616:row:3847,21210,u0
3848,ODH_charity_0616:row:3848,21211,u0
3849,ODH_charity_0616:row:3849,21214,u0
3850,ODH_charity_0616:row:3850,21215,u0
3851,ODH_charity_0616:row:3851,21232,u0
3852,ODH_charity_0616:row:3852,21235,test
3853,ODH_charity_0616:row:3853,21236,u0
3854,ODH_charity_0616:row:3854,21241,validation
3855,ODH_charity_0616:row:3855,21242,u0
3856,ODH_charity_0616:row:3856,21246,u0
3857,ODH_charity_0616:row:3857,21247,l0
3858,ODH_charity_0616:row:3858,21248,u0
3859,ODH_charity_0616:row:3859,21250,u0
3860,ODH_charity_0616:row:3860,21251,u0
3861,ODH_charity_0616:row:3861,21260,l0
3862,ODH_charity_0616:row:3862,21261,u0
3863,ODH_charity_0616:row:3863,21262,u0
3864,ODH_charity_0616:row:3864,21263,u0
3865,ODH_charity_0616:row:3865,21269,u0
3866,ODH_charity_0616:row:3866,21272,u0
3867,ODH_charity_0616:row:3867,21279,u0
3868,ODH_charity_0616:row:3868,21280,u0
3869,ODH_charity_0616:row:3869,21290,u0
3870,ODH_charity_0616:row:3870,21291,validation
3871,ODH_charity_0616:row:3871,21293,u0
3872,ODH_charity_0616:row:3872,21294,validation
3873,ODH_charity_0616:row:3873,21295,u0
3874,ODH_charity_0616:row:3874,21296,u0
3875,ODH_charity_0616:row:3875,21302,u0
3876,ODH_charity_0616:row:3876,21312,l0
3877,ODH_charity_0616:row:3877,21317,u0
3878,ODH_charity_0616:row:3878,21318,u0
3879,ODH_charity_0616:row:3879,21327,u0
3880,ODH_charity_0616:row:3880,21328,u0
3881,ODH_charity_0616:row:3881,21333,u0
3882,ODH_charity_0616:row:3882,21340,l0
3883,ODH_charity_0616:row:3883,21341,u0
3884,ODH_charity_0616:row:3884,21342,u0
3885,ODH_charity_0616:row:3885,21343,u0
3886,ODH_charity_0616:row:3886,21344,u0
3887,ODH_charity_0616:row:3887,21345,u0
3888,ODH_charity_0616:row:3888,21346,u0
3889,ODH_charity_0616:row:3889,21348,u0
3890,ODH_charity_0616:row:3890,21349,l0
3891,ODH_charity_0616:row:3891,21350,u0
3892,ODH_charity_0616:row:3892,21351,u0
3893,ODH_charity_0616:row:3893,21361,u0
3894,ODH_charity_0616:row:3894,21362,u0
3895,ODH_charity_0616:row:3895,21372,l0
3896,ODH_charity_0616:row:3896,21373,u0
3897,ODH_charity_0616:row:3897,21398,u0
3898,ODH_charity_0616:row:3898,21399,u0
3899,ODH_charity_0616:row:3899,21408,u0
3900,ODH_charity_0616:row:3900,21409,u0
3901,ODH_charity_0616:row:3901,21410,u0
3902,ODH_charity_0616:row:3902,21411,u0
3903,ODH_charity_0616:row:3903,21412,u0
3904,ODH_charity_0616:row:3904,21413,u0
3905,ODH_charity_0616:row:3905,21422,u0
3906,ODH_charity_0616:row:3906,21423,u0
3907,ODH_charity_0616:row:3907,21424,u0
3908,ODH_charity_0616:row:3908,21425,validation
3909,ODH_charity_0616:row:3909,21462,u0
3910,ODH_charity_0616:row:3910,21463,u0
3911,ODH_charity_0616:row:3911,21468,u0
3912,ODH_charity_0616:row:3912,21469,u0
3913,ODH_charity_0616:row:3913,21479,u0
3914,ODH_charity_0616:row:3914,21480,validation
3915,ODH_charity_0616:row:3915,21485,l0
3916,ODH_charity_0616:row:3916,21486,u0
3917,ODH_charity_0616:row:3917,21487,test
3918,ODH_charity_0616:row:3918,21488,u0
3919,ODH_charity_0616:row:3919,21501,u0
3920,ODH_charity_0616:row:3920,21502,u0
3921,ODH_charity_0616:row:3921,21513,u0
3922,ODH_charity_0616:row:3922,21514,u0
3923,ODH_charity_0616:row:3923,21523,u0
3924,ODH_charity_0616:row:3924,21524,excluded
3925,ODH_charity_0616:row:3925,21527,u0
3926,ODH_charity_0616:row:3926,21528,u0
3927,ODH_charity_0616:row:3927,21529,excluded
3928,ODH_charity_0616:row:3928,21530,validation
3929,ODH_charity_0616:row:3929,21531,u0
3930,ODH_charity_0616:row:3930,21550,u0
3931,ODH_charity_0616:row:3931,21552,u0
3932,ODH_charity_0616:row:3932,21553,u0
3933,ODH_charity_0616:row:3933,21555,u0
3934,ODH_charity_0616:row:3934,21569,u0
3935,ODH_charity_0616:row:3935,21570,u0
3936,ODH_charity_0616:row:3936,21571,u0
3937,ODH_charity_0616:row:3937,21572,u0
3938,ODH_charity_0616:row:3938,21579,u0
3939,ODH_charity_0616:row:3939,21580,u0
3940,ODH_charity_0616:row:3940,21591,excluded
3941,ODH_charity_0616:row:3941,21592,u0
3942,ODH_charity_0616:row:3942,21593,u0
3943,ODH_charity_0616:row:3943,21594,u0
3944,ODH_charity_0616:row:3944,21623,l0
3945,ODH_charity_0616:row:3945,21624,u0
3946,ODH_charity_0616:row:3946,21634,u0
3947,ODH_charity_0616:row:3947,21635,u0
3948,ODH_charity_0616:row:3948,21642,l0
3949,ODH_charity_0616:row:3949,21643,u0
3950,ODH_charity_0616:row:3950,21651,excluded
3951,ODH_charity_0616:row:3951,21652,u0
3952,ODH_charity_0616:row:3952,21670,u0
3953,ODH_charity_0616:row:3953,21671,u0
3954,ODH_charity_0616:row:3954,21683,u0
3955,ODH_charity_0616:row:3955,21684,u0
3956,ODH_charity_0616:row:3956,21686,u0
3957,ODH_charity_0616:row:3957,21687,u0
3958,ODH_charity_0616:row:3958,21690,u0
3959,ODH_charity_0616:row:3959,21691,u0
3960,ODH_charity_0616:row:3960,21692,u0
3961,ODH_charity_0616:row:3961,21702,u0
3962,ODH_charity_0616:row:3962,21703,test
3963,ODH_charity_0616:row:3963,21719,u0
3964,ODH_charity_0616:row:3964,21720,u0
3965,ODH_charity_0616:row:3965,21724,u0
3966,ODH_charity_0616:row:3966,21725,u0
3967,ODH_charity_0616:row:3967,21732,u0
3968,ODH_charity_0616:row:3968,21733,u0
3969,ODH_charity_0616:row:3969,21734,u0
3970,ODH_charity_0616:row:3970,21735,u0
3971,ODH_charity_0616:row:3971,21740,u0
3972,ODH_charity_0616:row:3972,21741,u0
3973,ODH_charity_0616:row:3973,21764,u0
3974,ODH_charity_0616:row:3974,21767,u0
3975,ODH_charity_0616:row:3975,21770,u0
3976,ODH_charity_0616:row:3976,21771,u0
3977,ODH_charity_0616:row:3977,21775,l0
3978,ODH_charity_0616:row:3978,21776,u0
3979,ODH_charity_0616:row:3979,21779,u0
3980,ODH_charity_0616:row:3980,21780,u0
3981,ODH_charity_0616:row:3981,21793,u0
3982,ODH_charity_0616:row:3982,21794,test
3983,ODH_charity_0616:row:3983,21799,u0
3984,ODH_charity_0616:row:3984,21800,test
3985,ODH_charity_0616:row:3985,21809,u0
3986,ODH_charity_0616:row:3986,21810,u0
3987,ODH_charity_0616:row:3987,21811,u0
3988,ODH_charity_0616:row:3988,21825,u0
3989,ODH_charity_0616:row:3989,21826,u0
3990,ODH_charity_0616:row:3990,21827,validation
3991,ODH_charity_0616:row:3991,21830,u0
3992,ODH_charity_0616:row:3992,21837,u0
3993,ODH_charity_0616:row:3993,21838,u0
3994,ODH_charity_0616:row:3994,21853,u0
3995,ODH_charity_0616:row:3995,21854,l0
3996,ODH_charity_0616:row:3996,21855,u0
3997,ODH_charity_0616:row:3997,21856,u0
3998,ODH_charity_0616:row:3998,21867,u0
3999,ODH_charity_0616:row:3999,21894,u0
4000,ODH_charity_0616:row:4000,21895,validation
4001,ODH_charity_0616:row:4001,21908,u0
4002,ODH_charity_0616:row:4002,21909,u0
4003,ODH_charity_0616:row:4003,21912,u0
4004,ODH_charity_0616:row:4004,21913,test
4005,ODH_charity_0616:row:4005,21916,u0
4006,ODH_charity_0616:row:4006,21917,test
4007,ODH_charity_0616:row:4007,21926,u0
4008,ODH_charity_0616:row:4008,21927,test
4009,ODH_charity_0616:row:4009,21938,u0
4010,ODH_charity_0616:row:4010,21939,validation
4011,ODH_charity_0616:row:4011,21942,u0
4012,ODH_charity_0616:row:4012,21943,u0
4013,ODH_charity_0616:row:4013,21961,u0
4014,ODH_charity_0616:row:4014,21966,u0
4015,ODH_charity_0616:row:4015,21967,u0
4016,ODH_charity_0616:row:4016,21974,u0
4017,ODH_charity_0616:row:4017,21975,u0
4018,ODH_charity_0616:row:4018,21976,l0
4019,ODH_charity_0616:row:4019,21984,u0
4020,ODH_charity_0616:row:4020,21985,u0
4021,ODH_charity_0616:row:4021,21999,u0
4022,ODH_charity_0616:row:4022,22000,u0
4023,ODH_charity_0616:row:4023,22001,u0
4024,ODH_charity_0616:row:4024,22002,u0
4025,ODH_charity_0616:row:4025,22003,u0
4026,ODH_charity_0616:row:4026,22004,u0
4027,ODH_charity_0616:row:4027,22005,u0
4028,ODH_charity_0616:row:4028,22006,l0
4029,ODH_charity_0616:row:4029,22007,u0
4030,ODH_charity_0616:row:4030,22010,u0
4031,ODH_charity_0616:row:4031,22011,u0
4032,ODH_charity_0616:row:4032,22012,u0
4033,ODH_charity_0616:row:4033,22013,u0
4034,ODH_charity_0616:row:4034,22024,u0
4035,ODH_charity_0616:row:4035,22025,u0
4036,ODH_charity_0616:row:4036,22039,u0
4037,ODH_charity_0616:row:4037,22040,validation
4038,ODH_charity_0616:row:4038,22064,u0
4039,ODH_charity_0616:row:4039,22065,u0
4040,ODH_charity_0616:row:4040,22069,u0
4041,ODH_charity_0616:row:4041,22070,validation
4042,ODH_charity_0616:row:4042,22071,u0
4043,ODH_charity_0616:row:4043,22074,u0
4044,ODH_charity_0616:row:4044,22075,u0
4045,ODH_charity_0616:row:4045,22078,u0
4046,ODH_charity_0616:row:4046,22079,u0
4047,ODH_charity_0616:row:4047,22080,u0
4048,ODH_charity_0616:row:4048,22081,u0
4049,ODH_charity_0616:row:4049,22084,u0
4050,ODH_charity_0616:row:4050,22085,u0
4051,ODH_charity_0616:row:4051,22086,u0
4052,ODH_charity_0616:row:4052,22087,l0
4053,ODH_charity_0616:row:4053,22101,u0
4054,ODH_charity_0616:row:4054,22102,u0
4055,ODH_charity_0616:row:4055,22119,u0
4056,ODH_charity_0616:row:4056,22120,u0
4057,ODH_charity_0616:row:4057,22130,u0
4058,ODH_charity_0616:row:4058,22131,u0
4059,ODH_charity_0616:row:4059,22132,u0
4060,ODH_charity_0616:row:4060,22133,u0
4061,ODH_charity_0616:row:4061,22134,u0
4062,ODH_charity_0616:row:4062,22135,u0
4063,ODH_charity_0616:row:4063,22138,u0
4064,ODH_charity_0616:row:4064,22144,u0
4065,ODH_charity_0616:row:4065,22145,u0
4066,ODH_charity_0616:row:4066,22149,u0
4067,ODH_charity_0616:row:4067,22150,u0
4068,ODH_charity_0616:row:4068,22153,u0
4069,ODH_charity_0616:row:4069,22154,validation
4070,ODH_charity_0616:row:4070,22157,u0
4071,ODH_charity_0616:row:4071,22158,u0
4072,ODH_charity_0616:row:4072,22170,u0
4073,ODH_charity_0616:row:4073,22178,u0
4074,ODH_charity_0616:row:4074,22179,u0
4075,ODH_charity_0616:row:4075,22180,u0
4076,ODH_charity_0616:row:4076,22189,u0
4077,ODH_charity_0616:row:4077,22190,u0
4078,ODH_charity_0616:row:4078,22192,u0
4079,ODH_charity_0616:row:4079,22193,u0
4080,ODH_charity_0616:row:4080,22195,u0
4081,ODH_charity_0616:row:4081,22196,u0
4082,ODH_charity_0616:row:4082,22208,u0
4083,ODH_charity_0616:row:4083,22209,u0
4084,ODH_charity_0616:row:4084,22216,test
4085,ODH_charity_0616:row:4085,22217,u0
4086,ODH_charity_0616:row:4086,22222,u0
4087,ODH_charity_0616:row:4087,22223,u0
4088,ODH_charity_0616:row:4088,22232,u0
4089,ODH_charity_0616:row:4089,22238,u0
4090,ODH_charity_0616:row:4090,22239,u0
4091,ODH_charity_0616:row:4091,22240,u0
4092,ODH_charity_0616:row:4092,22254,u0
4093,ODH_charity_0616:row:4093,22255,u0
4094,ODH_charity_0616:row:4094,22272,u0
4095,ODH_charity_0616:row:4095,22273,u0
4096,ODH_charity_0616:row:4096,22274,u0
4097,ODH_charity_0616:row:4097,22275,u0
4098,ODH_charity_0616:row:4098,22280,l0
4099,ODH_charity_0616:row:4099,22281,u0
4100,ODH_charity_0616:row:4100,22284,u0
4101,ODH_charity_0616:row:4101,22285,u0
4102,ODH_charity_0616:row:4102,22286,u0
4103,ODH_charity_0616:row:4103,22287,u0
4104,ODH_charity_0616:row:4104,22291,u0
4105,ODH_charity_0616:row:4105,22292,u0
4106,ODH_charity_0616:row:4106,22305,u0
4107,ODH_charity_0616:row:4107,22306,u0
4108,ODH_charity_0616:row:4108,22309,validation
4109,ODH_charity_0616:row:4109,22312,test
4110,ODH_charity_0616:row:4110,22313,u0
4111,ODH_charity_0616:row:4111,22318,u0
4112,ODH_charity_0616:row:4112,22319,u0
4113,ODH_charity_0616:row:4113,22321,u0
4114,ODH_charity_0616:row:4114,22322,test
4115,ODH_charity_0616:row:4115,22323,u0
4116,ODH_charity_0616:row:4116,22324,l0
4117,ODH_charity_0616:row:4117,22327,u0
4118,ODH_charity_0616:row:4118,22328,u0
4119,ODH_charity_0616:row:4119,22331,u0
4120,ODH_charity_0616:row:4120,22332,l0
4121,ODH_charity_0616:row:4121,22333,u0
4122,ODH_charity_0616:row:4122,22334,u0
4123,ODH_charity_0616:row:4123,22340,u0
4124,ODH_charity_0616:row:4124,22341,u0
4125,ODH_charity_0616:row:4125,22343,test
4126,ODH_charity_0616:row:4126,22344,u0
4127,ODH_charity_0616:row:4127,22357,u0
4128,ODH_charity_0616:row:4128,22358,u0
4129,ODH_charity_0616:row:4129,22363,u0
4130,ODH_charity_0616:row:4130,22364,u0
4131,ODH_charity_0616:row:4131,22373,validation
4132,ODH_charity_0616:row:4132,22395,test
4133,ODH_charity_0616:row:4133,22396,u0
4134,ODH_charity_0616:row:4134,22401,u0
4135,ODH_charity_0616:row:4135,22402,u0
4136,ODH_charity_0616:row:4136,22406,l0
4137,ODH_charity_0616:row:4137,22407,u0
4138,ODH_charity_0616:row:4138,22408,u0
4139,ODH_charity_0616:row:4139,22409,u0
4140,ODH_charity_0616:row:4140,22413,u0
4141,ODH_charity_0616:row:4141,22414,u0
4142,ODH_charity_0616:row:4142,22415,validation
4143,ODH_charity_0616:row:4143,22416,u0
4144,ODH_charity_0616:row:4144,22422,u0
4145,ODH_charity_0616:row:4145,22423,l0
4146,ODH_charity_0616:row:4146,22427,l0
4147,ODH_charity_0616:row:4147,22428,u0
4148,ODH_charity_0616:row:4148,22443,u0
4149,ODH_charity_0616:row:4149,22444,u0
4150,ODH_charity_0616:row:4150,22447,l0
4151,ODH_charity_0616:row:4151,22448,u0
4152,ODH_charity_0616:row:4152,22449,u0
4153,ODH_charity_0616:row:4153,22452,u0
4154,ODH_charity_0616:row:4154,22459,u0
4155,ODH_charity_0616:row:4155,22460,u0
4156,ODH_charity_0616:row:4156,22486,u0
4157,ODH_charity_0616:row:4157,22487,u0
4158,ODH_charity_0616:row:4158,22490,u0
4159,ODH_charity_0616:row:4159,22491,test
4160,ODH_charity_0616:row:4160,22495,test
4161,ODH_charity_0616:row:4161,22496,u0
4162,ODH_charity_0616:row:4162,22497,u0
4163,ODH_charity_0616:row:4163,22501,u0
4164,ODH_charity_0616:row:4164,22502,l0
4165,ODH_charity_0616:row:4165,22508,u0
4166,ODH_charity_0616:row:4166,22509,u0
4167,ODH_charity_0616:row:4167,22526,u0
4168,ODH_charity_0616:row:4168,22527,test
4169,ODH_charity_0616:row:4169,22542,u0
4170,ODH_charity_0616:row:4170,22545,u0
4171,ODH_charity_0616:row:4171,22546,u0
4172,ODH_charity_0616:row:4172,22576,u0
4173,ODH_charity_0616:row:4173,22577,excluded
4174,ODH_charity_0616:row:4174,22603,u0
4175,ODH_charity_0616:row:4175,22612,u0
4176,ODH_charity_0616:row:4176,22614,u0
4177,ODH_charity_0616:row:4177,22615,excluded
4178,ODH_charity_0616:row:4178,22624,u0
4179,ODH_charity_0616:row:4179,22625,excluded
4180,ODH_charity_0616:row:4180,22653,u0
4181,ODH_charity_0616:row:4181,22654,l0
4182,ODH_charity_0616:row:4182,22655,u0
4183,ODH_charity_0616:row:4183,22656,u0
4184,ODH_charity_0616:row:4184,22662,excluded
4185,ODH_charity_0616:row:4185,22663,excluded
4186,ODH_charity_0616:row:4186,22672,u0
4187,ODH_charity_0616:row:4187,22673,u0
4188,ODH_charity_0616:row:4188,22679,u0
4189,ODH_charity_0616:row:4189,22680,u0
4190,ODH_charity_0616:row:4190,22683,u0
4191,ODH_charity_0616:row:4191,22684,u0
4192,ODH_charity_0616:row:4192,22703,u0
4193,ODH_charity_0616:row:4193,22704,u0
4194,ODH_charity_0616:row:4194,22707,u0
4195,ODH_charity_0616:row:4195,22708,u0
4196,ODH_charity_0616:row:4196,22709,u0
4197,ODH_charity_0616:row:4197,22715,u0
4198,ODH_charity_0616:row:4198,22716,u0
4199,ODH_charity_0616:row:4199,22724,l0
4200,ODH_charity_0616:row:4200,22725,u0
4201,ODH_charity_0616:row:4201,22735,u0
4202,ODH_charity_0616:row:4202,22736,u0
4203,ODH_charity_0616:row:4203,22743,u0
4204,ODH_charity_0616:row:4204,22744,l0
4205,ODH_charity_0616:row:4205,22747,u0
4206,ODH_charity_0616:row:4206,22748,u0
4207,ODH_charity_0616:row:4207,22753,u0
4208,ODH_charity_0616:row:4208,22754,u0
4209,ODH_charity_0616:row:4209,22757,unused_rounding
4210,ODH_charity_0616:row:4210,22765,u0
4211,ODH_charity_0616:row:4211,22766,validation
4212,ODH_charity_0616:row:4212,22776,u0
4213,ODH_charity_0616:row:4213,22777,u0
4214,ODH_charity_0616:row:4214,22788,u0
4215,ODH_charity_0616:row:4215,22801,u0
4216,ODH_charity_0616:row:4216,22802,test
4217,ODH_charity_0616:row:4217,22810,u0
4218,ODH_charity_0616:row:4218,22811,u0
4219,ODH_charity_0616:row:4219,22818,test
4220,ODH_charity_0616:row:4220,22819,u0
4221,ODH_charity_0616:row:4221,22837,l0
4222,ODH_charity_0616:row:4222,22838,u0
4223,ODH_charity_0616:row:4223,22846,u0
4224,ODH_charity_0616:row:4224,22847,u0
4225,ODH_charity_0616:row:4225,22848,u0
4226,ODH_charity_0616:row:4226,22849,u0
4227,ODH_charity_0616:row:4227,22854,u0
4228,ODH_charity_0616:row:4228,22855,u0
4229,ODH_charity_0616:row:4229,22858,u0
4230,ODH_charity_0616:row:4230,22859,u0
4231,ODH_charity_0616:row:4231,22869,excluded
4232,ODH_charity_0616:row:4232,22874,u0
4233,ODH_charity_0616:row:4233,22875,u0
4234,ODH_charity_0616:row:4234,22878,test
4235,ODH_charity_0616:row:4235,22879,u0
4236,ODH_charity_0616:row:4236,22898,l0
4237,ODH_charity_0616:row:4237,22899,u0
4238,ODH_charity_0616:row:4238,22906,u0
4239,ODH_charity_0616:row:4239,22907,u0
4240,ODH_charity_0616:row:4240,22908,u0
4241,ODH_charity_0616:row:4241,22909,u0
4242,ODH_charity_0616:row:4242,22914,u0
4243,ODH_charity_0616:row:4243,22915,u0
4244,ODH_charity_0616:row:4244,22920,u0
4245,ODH_charity_0616:row:4245,22921,u0
4246,ODH_charity_0616:row:4246,22928,u0
4247,ODH_charity_0616:row:4247,22929,u0
4248,ODH_charity_0616:row:4248,22938,u0
4249,ODH_charity_0616:row:4249,22939,u0
4250,ODH_charity_0616:row:4250,22945,u0
4251,ODH_charity_0616:row:4251,22946,u0
4252,ODH_charity_0616:row:4252,22949,test
4253,ODH_charity_0616:row:4253,22950,l0
4254,ODH_charity_0616:row:4254,22966,u0
4255,ODH_charity_0616:row:4255,22967,u0
4256,ODH_charity_0616:row:4256,22968,u0
4257,ODH_charity_0616:row:4257,22971,u0
4258,ODH_charity_0616:row:4258,22972,u0
4259,ODH_charity_0616:row:4259,22973,u0
4260,ODH_charity_0616:row:4260,22980,u0
4261,ODH_charity_0616:row:4261,22981,l0
4262,ODH_charity_0616:row:4262,22984,u0
4263,ODH_charity_0616:row:4263,22985,u0
4264,ODH_charity_0616:row:4264,22999,u0
4265,ODH_charity_0616:row:4265,23000,u0
4266,ODH_charity_0616:row:4266,23007,u0
4267,ODH_charity_0616:row:4267,23008,u0
4268,ODH_charity_0616:row:4268,23029,l0
4269,ODH_charity_0616:row:4269,23030,u0
4270,ODH_charity_0616:row:4270,23031,u0
4271,ODH_charity_0616:row:4271,23040,u0
4272,ODH_charity_0616:row:4272,23041,u0
4273,ODH_charity_0616:row:4273,23044,u0
4274,ODH_charity_0616:row:4274,23045,u0
4275,ODH_charity_0616:row:4275,23053,u0
4276,ODH_charity_0616:row:4276,23054,u0
4277,ODH_charity_0616:row:4277,23055,u0
4278,ODH_charity_0616:row:4278,23056,u0
4279,ODH_charity_0616:row:4279,23057,u0
4280,ODH_charity_0616:row:4280,23058,u0
4281,ODH_charity_0616:row:4281,23066,u0
4282,ODH_charity_0616:row:4282,23067,u0
4283,ODH_charity_0616:row:4283,23068,u0
4284,ODH_charity_0616:row:4284,23069,u0
4285,ODH_charity_0616:row:4285,23074,u0
4286,ODH_charity_0616:row:4286,23075,u0
4287,ODH_charity_0616:row:4287,23087,u0
4288,ODH_charity_0616:row:4288,23088,u0
4289,ODH_charity_0616:row:4289,23100,u0
4290,ODH_charity_0616:row:4290,23101,u0
4291,ODH_charity_0616:row:4291,23123,u0
4292,ODH_charity_0616:row:4292,23124,u0
4293,ODH_charity_0616:row:4293,23133,u0
4294,ODH_charity_0616:row:4294,23134,u0
4295,ODH_charity_0616:row:4295,23135,u0
4296,ODH_charity_0616:row:4296,23136,u0
4297,ODH_charity_0616:row:4297,23140,u0
4298,ODH_charity_0616:row:4298,23143,u0
4299,ODH_charity_0616:row:4299,23144,u0
4300,ODH_charity_0616:row:4300,23151,u0
4301,ODH_charity_0616:row:4301,23152,u0
4302,ODH_charity_0616:row:4302,23161,u0
4303,ODH_charity_0616:row:4303,23162,u0
4304,ODH_charity_0616:row:4304,23176,l0
4305,ODH_charity_0616:row:4305,23177,u0
4306,ODH_charity_0616:row:4306,23178,u0
4307,ODH_charity_0616:row:4307,23182,u0
4308,ODH_charity_0616:row:4308,23183,u0
4309,ODH_charity_0616:row:4309,23184,l0
4310,ODH_charity_0616:row:4310,23197,validation
4311,ODH_charity_0616:row:4311,23198,test
4312,ODH_charity_0616:row:4312,23213,u0
4313,ODH_charity_0616:row:4313,23214,u0
4314,ODH_charity_0616:row:4314,23232,u0
4315,ODH_charity_0616:row:4315,23233,u0
4316,ODH_charity_0616:row:4316,23245,u0
4317,ODH_charity_0616:row:4317,23246,u0
4318,ODH_charity_0616:row:4318,23247,l0
4319,ODH_charity_0616:row:4319,23248,u0
4320,ODH_charity_0616:row:4320,23265,u0
4321,ODH_charity_0616:row:4321,23266,l0
4322,ODH_charity_0616:row:4322,23276,u0
4323,ODH_charity_0616:row:4323,23277,test
4324,ODH_charity_0616:row:4324,23280,u0
4325,ODH_charity_0616:row:4325,23281,validation
4326,ODH_charity_0616:row:4326,23286,u0
4327,ODH_charity_0616:row:4327,23287,u0
4328,ODH_charity_0616:row:4328,23290,u0
4329,ODH_charity_0616:row:4329,23291,u0
4330,ODH_charity_0616:row:4330,23296,u0
4331,ODH_charity_0616:row:4331,23297,u0
4332,ODH_charity_0616:row:4332,23300,u0
4333,ODH_charity_0616:row:4333,23301,validation
4334,ODH_charity_0616:row:4334,23312,u0
4335,ODH_charity_0616:row:4335,23313,u0
4336,ODH_charity_0616:row:4336,23317,u0
4337,ODH_charity_0616:row:4337,23318,u0
4338,ODH_charity_0616:row:4338,23319,u0
4339,ODH_charity_0616:row:4339,23320,u0
4340,ODH_charity_0616:row:4340,23325,validation
4341,ODH_charity_0616:row:4341,23327,u0
4342,ODH_charity_0616:row:4342,23328,u0
4343,ODH_charity_0616:row:4343,23360,u0
4344,ODH_charity_0616:row:4344,23361,u0
4345,ODH_charity_0616:row:4345,23366,u0
4346,ODH_charity_0616:row:4346,23415,u0
4347,ODH_charity_0616:row:4347,23416,u0
4348,ODH_charity_0616:row:4348,23417,u0
4349,ODH_charity_0616:row:4349,23418,u0
4350,ODH_charity_0616:row:4350,23421,u0
4351,ODH_charity_0616:row:4351,23422,u0
4352,ODH_charity_0616:row:4352,23423,u0
4353,ODH_charity_0616:row:4353,23424,u0
4354,ODH_charity_0616:row:4354,23430,u0
4355,ODH_charity_0616:row:4355,23431,u0
4356,ODH_charity_0616:row:4356,23432,u0
4357,ODH_charity_0616:row:4357,23433,u0
4358,ODH_charity_0616:row:4358,23434,u0
4359,ODH_charity_0616:row:4359,23435,validation
4360,ODH_charity_0616:row:4360,23448,u0
4361,ODH_charity_0616:row:4361,23451,u0
4362,ODH_charity_0616:row:4362,23452,l0
4363,ODH_charity_0616:row:4363,23455,u0
4364,ODH_charity_0616:row:4364,23456,u0
4365,ODH_charity_0616:row:4365,23463,u0
4366,ODH_charity_0616:row:4366,23476,l0
4367,ODH_charity_0616:row:4367,23477,u0
4368,ODH_charity_0616:row:4368,23478,u0
4369,ODH_charity_0616:row:4369,23479,u0
4370,ODH_charity_0616:row:4370,23480,validation
4371,ODH_charity_0616:row:4371,23486,u0
